PostCode,Bus,Ferry,IC,Metro,Tram,Trein
3051VK,0.003856460680906722,0.03921054278146076,0.021721601999786577,0.005361902837895911,0.0012840511141233013,0.01221751393223611
3051VL,0.003373839354406222,0.038596067826167826,0.021171061360245446,0.005915174717491509,0.0011769162909140564,0.011786101264319638
3051VM,0.003666159795595384,0.03916594337448997,0.021745471413785546,0.0055397394454352235,0.0014492846380001266,0.01200977607303235
3051VN,0.0031538669084216903,0.03853526205028714,0.021184848055511258,0.006104340514089317,0.001401935322507832,0.011558663422774996
3051VP,0.0015385365856284893,0.038150402099625245,0.021493538990595,0.007889996590266547,0.002665372073959887,0.009560534467930542
3051VR,0.001457371338217172,0.03812848592682503,0.02155717044289822,0.008116994698635673,0.0024028202971439756,0.009323685609833113
3051XA,0.00252430591238979,0.040523076147051015,0.022326939213675734,0.003032909973346403,0.0020325425824917615,0.0149791476483136
3051XB,0.002748762450672298,0.04028998576878343,0.022145647687105995,0.0033075466836339786,0.0017370532830356246,0.014691964645580532
3051XC,0.002934334874488215,0.04026238005776323,0.02235602708653886,0.003722139950390253,0.001457354938127086,0.013919237636032847
3051XD,0.0038503544740028112,0.039609242011538454,0.02194077339633858,0.00470313626691514,0.0011235792891529522,0.012903110118397332
3051XE,0.004037757083813836,0.038944883732684496,0.021332648036891083,0.005302466898088017,7.579737881116862e-4,0.012452469000779523
3051XG,0.00374682009453228,0.03956727248174334,0.021808992240115673,0.004551704687944352,8.911462506001812e-4,0.013146767643043305
3051XH,9.042448068600631e-4,0.037671270322661966,0.021598914961324208,0.00955469094315806,9.042448068600631e-4,0.007882815994328144
3051XJ,0.0010203844064202072,0.03772323879865874,0.021300118034362377,0.008673660480012637,0.0019214568590513043,0.008774477494648058
3051XK,0.0013558263257054664,0.03782285417795971,0.021096872637510845,0.007889507892396144,0.0028544124221951037,0.00961924462620818
3051XL,0.0021134395203084144,0.03798498224016133,0.02095482182744844,0.007103382493911473,0.0023385856945943493,0.010511159305535181
3051XM,0.002649197756844637,0.03811781090650301,0.020891530482987617,0.006630129461398915,0.0017547683383772358,0.011068984913981183
3051XN,0.0033426012759824376,0.0383529249770283,0.02090016448827394,0.006037675689466142,0.0010506742088189007,0.011769513496867947
3051XP,0.004250607218094574,0.03897015731695769,0.021190516057329318,0.004988639659602401,3.40888479422828e-4,0.012953241991931465
3051XR,0.003456534743410437,0.039599737982856445,0.021566626491868513,0.004073460082639058,9.645646179601933e-4,0.014008342783811127
3051XS,0.0034664962724856576,0.03958092959254403,0.021403917538700783,0.003945082822245221,0.0013547580369303966,0.014473282355084046
3051XT,0.003389989981608496,0.03971416604937186,0.021755814997252307,0.004078868669410018,9.425545630962299e-4,0.013822560939092414
3051XV,0.0032028024079755538,0.03995457279030521,0.02203806414651028,0.003948123330400552,0.0011510665887347184,0.01380329336578311
3051XW,0.0037377148926465435,0.03941674911206684,0.02153666005716974,0.0044552142362705004,6.116219194657228e-4,0.013447207416612685
3052AA,0.0019307159921545197,0.04595419938012801,0.027830569466348314,0.0030426059396641493,0.0027886037585869703,0.018074445217381115
3052AB,0.0020243391713852476,0.04507128990971989,0.026972814122728433,0.0023819911999124962,0.0020243391713852476,0.017380661653160885
3052AC,0.0017884252401815322,0.04473422854612442,0.026654441234763217,0.002204069752110015,0.0017884252401815322,0.017093872636497028
3052AD,0.0010868770042435408,0.04364670172292523,0.025617350724050216,0.0018930873096321588,0.0010868770042435408,0.016223429535555424
3052AE,0.0010089067435719128,0.04698605157061263,0.028936121326979175,0.004163485053365332,0.0029798423350329184,0.018604836326149576
3052AG,0.0013410669894644235,0.04664393505319522,0.028611972460316083,0.003902371724768389,0.0029777616185309086,0.018300078393546308
3052AH,0.0016698160162824242,0.04631154656374366,0.028297857807968264,0.003663221201201711,0.0030123354045891644,0.018004280306241304
3052AJ,0.0018433879693864291,0.044086987528843866,0.026187132860175134,0.0025834176832176996,0.0018433879693864291,0.016125631750883444
3052AK,0.0016740387365188907,0.04363886349062074,0.02576435716092216,0.0025551899545641576,0.0016740387365188907,0.015758610526421767
3052AL,0.0019787140961531496,0.04537653391021684,0.02707546636593929,0.0020825496466666533,0.0019787140961531496,0.01823789128207033
3052AM,0.0010116496718288153,0.04439179632250881,0.026115866266144466,0.0012525580829962494,0.0010116496718288153,0.017493723945435014
3052AN,6.425744494000466e-4,0.043987076095340354,0.02572800376380046,0.0010212817253264803,6.425744494000466e-4,0.017174929564906172
3052AP,7.956799491095847e-4,0.04372917388135211,0.025584068828657745,0.001402352331871257,7.956799491095847e-4,0.016637778479845138
